"repo_name","discussion","title","number","state","author","timestamp","emoji","category","converted_from_issue"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/24003","How to open .slnf files under macOS in VS?",24003,"Unanswered","stanimiryakimov",2020-07-16,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/24017","Is it safe to inject a typed HTTP client inside an hosted service ? Does it create a captive dependency ?",24017,"Unanswered","EnricoMassone",2020-07-16,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23999","Versions and references for frequently changing projects",23999,"Unanswered","fatagun",2020-07-16,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/24010","Include .Net Standard libraries in existing JS application",24010,"Unanswered","3da",2020-07-16,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/24004","What is the right way to prerender Blazor WebAssembly?",24004,"Unanswered","mifopen",2020-07-16,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23973","Blazor WebAssembly - Passing acr_values to IdentityServer4",23973,"Unanswered","Ef0Dev",2020-07-15,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23942","two problems about blazor localization",23942,"Unanswered","Crui3in",2020-07-15,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23926","NodeServicesServiceCollectionExtensions.AddNodeServices(IServiceCollection)' is obsolete: 'Use Microsoft.AspNetCore.SpaServices.Extensions'",23926,"Unanswered","me-rahuldhoundiyal",2020-07-14,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23925","Change default page folder",23925,"Unanswered","GiuseppePatane",2020-07-14,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23918","LocalChannel for WebApi",23918,"Unanswered","rhyous",2020-07-14,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23917","Update Package Microsoft.AspNetCore.Authentication.OAuth",23917,"Answered","Joshlo",2020-07-14,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23898","Refreshing the wwwroot in Action method",23898,"Unanswered","jesusarockias",2020-07-13,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23878","Blazor WebAssembly Google authentication | not abble to logout",23878,"Answered","BernhardNinaus",2020-07-12,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23888","Sending additional query string when triggering a sign-in operation in WebAssembly",23888,"Unanswered","solid-computing",2020-07-12,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23742","What happens if the implementation of IHostedService.StopAsync method does not respond to cancellation requests ?",23742,"Answered","EnricoMassone",2020-07-07,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23876","Hosted Blazor Web Assembly Authentication Default Views Customization",23876,"Unanswered","Mazekiller",2020-07-12,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23875","[Blazor] It's possible to mix Javascript and C# code in DOM events in Blazor?",23875,"Unanswered","crussman",2020-07-12,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23838","是否可以保留 NET Framework 上 经典开发思维",23838,"Unanswered","JHeLiu",2020-07-10,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23867","Was the migration from IHostingEnvironment a disaster?",23867,"Unanswered","MisinformedDNA",2020-07-10,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23845","Merge ""Don't re-use DefaultHttpContext if IHttpContextAccessor is in use (#15049) (#20844)"" into 2.1",23845,"Unanswered","LeoTorok",2020-07-10,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23841","How to get the cursor position in the TextArea or TextBox component?",23841,"Unanswered","BerlyChristopher",2020-07-10,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23839","Where are the blazor dll?",23839,"Unanswered","Bartmax",2020-07-10,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23818","Needing To Build Blazor App Without .NET Core SDK Using Mono Tools",23818,"Unanswered","nkosi23",2020-07-09,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23798","Blazor and 303 redirects",23798,"Unanswered","dazinator",2020-07-09,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23664","Timing Request Durations Correctly",23664,"Unanswered","darraghjones",2020-07-03,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23768","Is there a way to write code like php(simple ,direct and easy to understand)?",23768,"Unanswered","asherho",2020-07-08,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23748","Schema for IdentityServer appsettings.json",23748,"Unanswered","mdulog",2020-07-07,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23728","Discussion for IdentityModel upgrade",23728,"Unanswered","HaoK",2020-07-07,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23685","Discover which endpoints are associated with SignalR hubs",23685,"Answered","Ninds",2020-07-05,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23735","[question] how to restart kestrel server on linux(centos)?",23735,"Unanswered","fawdlstty",2020-07-07,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23730","Blazor Client (Web assembly) with existing Asp.net core web api",23730,"Unanswered","jeevasusej",2020-07-07,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23721","What is the importSources parameter in RazorProjectEngine.Process?",23721,"Unanswered","Merlin04",2020-07-07,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23672","how can I pass paramter to blazor root component?",23672,"Unanswered","srxqds",2020-07-04,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23684","What is a best way to share controler with MVC Views to another project",23684,"Unanswered","IrakliLomidze",2020-07-05,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23564","Bypass (ignore) AuthorizeAttribute when Authorization is disabled",23564,"Unanswered","bpaczkowski",2020-07-01,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23661","Observability on duration of each middlewares",23661,"Unanswered","mabead",2020-07-03,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23682","Blazor server and wasm documentation",23682,"Unanswered","ranvirsingh",2020-07-05,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23350","Signalr client frequently getting 404 when trying to connect to ALB in AWS",23350,"Unanswered","shaykeren",2020-06-25,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23450","Blazor Server to Client - Client to Server Variable Read and Write",23450,"Unanswered","Beblia",2020-06-28,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23676","Blazor webassembly - json camelcase: client system.text.json - server newtonsoft",23676,"Unanswered","glararan",2020-07-04,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/22821","Blazor - Best Architecture For Blazor Apps?",22821,"Unanswered","MrOldham101",2020-06-11,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23625","Allow Blazor App to inject html code into multiple parts of Host (prerenderings and client-side)",23625,"Unanswered","Bartmax",2020-07-02,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23616","Safe storage of app secrets for Blazor Webassembly app",23616,"Unanswered","jesusarockias",2020-07-02,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23557","Is Licence Needed on Kesteral Ngix on Windows host",23557,"Unanswered","tuffboys",2020-07-01,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23600","Blazor event handler re-rendering",23600,"Unanswered","tsequeira-vhs",2020-07-02,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23515","why asp.net core doesn't support AOP?",23515,"Unanswered","diymine",2020-06-30,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23566","Service that keeps running when WASM page is closed",23566,"Unanswered","Toine-db",2020-07-01,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23561","Default templates have analyzer warnings",23561,"Answered","Youssef1313",2020-07-01,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23508","SignalR custom dispatching in ASP.NET Core 3.1",23508,"Answered","lorenzrox",2020-06-30,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23457","Best practice for ensuring calls to both Add* and Use*",23457,"Answered","ThomasArdal",2020-06-29,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23461","ObjectDisposedException / SocketsHttpHandler in .NET 3.1",23461,"Answered","nizarelouaer",2020-06-29,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23458","Blazor WebAsm Debugging: Prerequisites?",23458,"Unanswered","glatzert",2020-06-29,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23453","UseWebAssemblyDebugging and UseBlazorFrameworkFiles Deprecated ?",23453,"Unanswered","solidcloudio",2020-06-29,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23447","The antiforgery token could not be decrypted",23447,"Unanswered","Raja-Ashutosh",2020-06-28,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23437","Why should I publish an ASP.Net Core project to deploy on another machine?",23437,"Unanswered","ekr1362",2020-06-27,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23379","Non-Blocking Invocation in SignalR with MessagePack encoding",23379,"Answered","MerzMax",2020-06-26,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23393","Server-to-client messaging",23393,"Unanswered","nssidhu",2020-06-26,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23411","Trigger method inside OnParametersSet only when all the parameters are set",23411,"Unanswered","Ccry11",2020-06-26,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23404","Can I use Redis as SignalR Backplane for Server Side Blazor application?",23404,"Unanswered","Xavina",2020-06-26,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23305","How to get/inject services in custom ValidationAttributes",23305,"Answered","lfrancke",2020-06-24,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23376","Which steps are needed to implement a custom Authentication & Authorization scheme in Blazor Server on Linux for Active Directory/LDAP access?",23376,"Unanswered","lfrancke",2020-06-26,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23335","Is it possible to build menu items from the pages?",23335,"Unanswered","drakeforte5",2020-06-24,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23276","How to deal with Microsoft.AspNetCore.Http.Abstractions while migrating from 2.2 to 3.1?",23276,"Unanswered","lesscodetxm",2020-06-23,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23300","Why isn't UserId more readily available",23300,"Unanswered","SoftCircuits",2020-06-24,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23272","What is TokenValidationParameters.ValidIssuer of OpenIdConnectOptions meant for?",23272,"Unanswered","eloekset",2020-06-23,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23257","How to pass some property on startup class and initialize it on controller",23257,"Answered","KamranShahid",2020-06-23,,,"False"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23176","Blazor / SignalR - WebSocket connection to '...' failed: HTTP Authentication failed; no valid credentials available",23176,"Unanswered","drma-dev",2020-06-19,,,"True"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23142","SignalR: WebSockets reconnect to scaled server.",23142,"Answered","meareindel",2020-06-19,,,"True"
"dotnet/aspnetcore","https://github.com/dotnet/aspnetcore/discussions/23008","How to force all Blazor pages to be authorized witouth defining Authorize attribute on each page?",23008,"Unanswered","Naxaliav",2020-06-16,,,"False"
